Gene	sidak	holm-sidak	holm	simes-hochberg	hommel	fdr_bh	fdr_by	fdr_tsbh	fdr_tsbky	log2FC
Apex2	0.107972425545	0.0915218590086	0.0959842008391	0.0959842008391	0.0701992641455	3.26443951624e-05	0.000345001057348	1.44293788455e-05	1.5326673604e-05	-0.2184
Frmpd4	1.0	1.0	1.0	0.5	0.5	0.0903758194879	0.955133434911	0.039947652005	0.0424318073621	0.05825
5330417C22Rik	0.834944888405	0.747263978542	1.0	0.5	0.5	0.000348250817067	0.0036804756073	0.000153932794518	0.000163505146257	-0.261075
Ptpmt1	1.0	1.0	1.0	0.5	0.5	0.278793746687	1.0	0.123231586025	0.130894774954	0.0501
Ttc17	1.0	1.0	1.0	0.5	0.5	0.0142608632706	0.150715394866	0.00630354453716	0.00669553212953	-0.0534375
Gm1564	5.90987222704e-06	5.69928930638e-06	5.69930468982e-06	5.69849266882e-06	5.47004409558e-06	7.55740255904e-09	7.98701235145e-08	3.34050069146e-09	3.54823061478e-09	-0.198225
Dnajb5	1.0	1.0	1.0	0.5	0.5	0.423649780539	1.0	0.187260420994	0.198905260043	-0.010775
Mtap7d2	3.28217852896e-09	3.26684546081e-09	3.26767027655e-09	3.26767027655e-09	3.23594386258e-09	3.18384473092e-11	3.36483427901e-10	1.40731361629e-11	1.49482778755e-11	0.41455
A830080D01Rik	0.683323751069	0.591276391442	0.894692565628	0.5	0.431573699177	0.000236925782212	0.00250394118101	0.000104725232396	0.000111237598806	-0.12675
Rhbdl2	1.0	1.0	1.0	0.5	0.5	0.0370651574403	0.391721716517	0.0163834310917	0.0174022391084	0.119825
Slc35c1	1.0	1.0	1.0	0.5	0.5	0.0740306241366	0.782389855172	0.0327227971761	0.0347576730154	0.060325
Gm12695	0.981111947163	0.946014950824	1.0	0.5	0.5	0.000685687364071	0.00724666100989	0.000303085497419	0.000321932949629	0.1332
Tmem167b	0.999999997723	0.999998388463	1.0	0.5	0.5	0.00275665923766	0.0291336490387	0.00121849035004	0.0012942624963	-0.088275
0610037D15Rik	1.0	1.0	1.0	0.5	0.5	0.251724572793	1.0	0.111266549969	0.118185689951	0.019025
Med12	1.0	1.0	1.0	0.5	0.5	0.0324989128629	0.343463533161	0.0143650731904	0.0152583690847	-0.05115
Ryr3	1.0	1.0	1.0	0.5	0.5	0.180081197818	1.0	0.0795989575954	0.0845488399289	0.018475
Fam20a	1.0	0.999999999626	1.0	0.5	0.5	0.00432261056491	0.0456833464972	0.0019106675168	0.00202948288415	0.107425
Madd	0.230028357341	0.192838107281	0.214229737869	0.214229737869	0.142803862373	6.62594997144e-05	0.000700261020219	2.92878277798e-05	3.11090991343e-05	-0.1249
Ckap5	1.0	1.0	1.0	0.5	0.5	0.245111315662	1.0	0.108343377643	0.115080739376	0.03795
Arhgap1	1.0	1.0	1.0	0.5	0.5	0.0492693014245	0.520700751284	0.0217778706626	0.0231321333378	-0.0659
Pcdh19	0.000307886366855	0.000287245123958	0.000287286383754	0.000287286383754	0.000263310593259	2.10193699926e-07	2.221424179e-06	9.29091965737e-08	9.86867796556e-08	-0.2687
Prdm11	0.0014244767827	0.00130451127405	0.00130536284645	0.00130536284645	0.00116009765022	7.72178734552e-07	8.16074179218e-06	3.41316156781e-07	3.62540992704e-07	-0.222625
Ambra1	1.0	1.0	1.0	0.5	0.5	0.320440284322	1.0	0.141640065219	0.150447990319	0.0141
Rgag1	0.566414513154	0.482206461798	0.658166098236	0.5	0.352799512123	0.000179955518248	0.00190185309798	7.95434050843e-05	8.44898328702e-05	-0.196
Pramel3	0.000122613237525	0.000115582784957	0.000115589464314	0.000115589464314	0.00010745181327	9.78029297571e-08	1.03362656928e-06	4.32305612845e-08	4.59188652276e-08	-0.211075
Kcnt1	1.0	1.0	1.0	0.5	0.5	0.00719007475988	0.0759880335424	0.00317813554583	0.00337576874942	-0.0768
Camsap1	1.0	1.0	1.0	0.5	0.5	0.0247215423683	0.261268686827	0.0109273429237	0.0116068626476	0.055575
RP23-100C5.8	1.0	1.0	1.0	0.5	0.5	0.229693882163	1.0	0.101528609359	0.107842192916	-0.032725
Phf21a	1.0	1.0	1.0	0.5	0.5	0.436809285362	1.0	0.193077146333	0.205083699992	0.010325
Gyltl1b	0.0158551563333	0.0139630606697	0.0140614561102	0.0140607241239	0.0115807546652	6.08613406855e-06	6.43210780401e-05	2.69017495171e-06	2.85746419606e-06	0.254325
Brwd3	1.0	1.0	1.0	0.5	0.5	0.286907981709	1.0	0.126818216152	0.134704440629	-0.01705
Ano3	1.0	1.0	1.0	0.5	0.5	0.439778280839	1.0	0.194389492918	0.206477655199	0.0021125
Olfr1320	1.0	1.0	1.0	0.5	0.5	0.208078493998	1.0	0.0919742395152	0.0976936820439	0.0371
Kcnip3	0.950505411171	0.893783627187	1.0	0.5	0.5	0.000540179180926	0.00570886327193	0.000238768401352	0.000253616277849	0.136725
Pet2	1.0	1.0	1.0	0.5	0.5	0.455164940674	1.0	0.201190658718	0.213701753302	0.001975
Ndor1	1.0	1.0	1.0	0.5	0.5	0.26100893036	1.0	0.115370394197	0.122544732823	-0.01975
C430004E15Rik	0.0461646957475	0.0398088807955	0.040622887862	0.0406163937416	0.0316891428867	1.53664357267e-05	0.000162399595612	6.79222639911e-06	7.21460280294e-06	0.138925
Grin1	1.0	1.0	1.0	0.5	0.5	0.358666264	1.0	0.158536599517	0.168395240094	0.0089
Usp8	1.0	0.999999998727	1.0	0.5	0.5	0.00410012743252	0.0433320419155	0.0018123261817	0.00192502616698	-0.102475
Heph	1.0	1.0	1.0	0.5	0.5	0.0152664209069	0.161342592767	0.00674801814475	0.00716764544654	0.071675
Dmrtc1b	1.0	1.0	1.0	0.5	0.5	0.144029787312	1.0	0.0636636199208	0.0676225590458	0.05285
Zfp275	1.0	1.0	1.0	0.5	0.5	0.285608465182	1.0	0.126243807707	0.134094312442	-0.030675
Accs	0.99999998034	0.999993678614	1.0	0.5	0.5	0.00249382483643	0.0263558935961	0.00110231306661	0.00117086069763	-0.129525
Bdnf	0.999999999932	0.99999981608	1.0	0.5	0.5	0.00317206916521	0.0335238931687	0.00140210861562	0.00148929911253	0.105475
2310030N02Rik	1.0	1.0	1.0	0.5	0.5	0.480813059106	1.0	0.212527564048	0.225743647103	0.0019
Fam166b	1.0	1.0	1.0	0.5	0.5	0.1973367597	1.0	0.0872262099418	0.0926503949896	0.028525
Grin3a	1.0	1.0	1.0	0.5	0.5	0.0254924503403	0.269415998614	0.0112680973818	0.0119688070123	0.091875
Cacna1b	1.0	1.0	1.0	0.5	0.5	0.239917119547	1.0	0.106047454463	0.112642043604	-0.02605
1110037F02Rik	1.0	1.0	1.0	0.5	0.5	0.0127128398393	0.134355167698	0.00561929180585	0.00596872896027	0.0792666666667
Card9	1.0	1.0	1.0	0.5	0.5	0.149876981749	1.0	0.0662481794841	0.0703678401325	0.0661
Sdccag3	1.0	1.0	1.0	0.5	0.5	0.369113596945	1.0	0.163154498677	0.17330030454	-0.01685
Insl5	1.0	1.0	1.0	0.5	0.5	0.0606357576561	0.640826714675	0.0268020379747	0.0284687298295	-0.06755
Sgip1	1.06056246507e-06	1.03433257426e-06	1.03433413115e-06	1.03428555718e-06	1.00295534611e-06	1.95152489271e-09	2.06246171227e-08	8.62607251971e-10	9.16248713194e-10	0.256325
Cdc26	1.0	1.0	1.0	0.5	0.5	0.162482604785	1.0	0.0718200796365	0.0762862303767	0.055625
Man1b1	1.0	1.0	1.0	0.5	0.5	0.36305271997	1.0	0.160475487791	0.17045469865	-0.013975
Npdc1	1.0	1.0	1.0	0.5	0.5	0.00794754849201	0.0839933660719	0.003512951841	0.00373140568489	-0.1077
Hmcn2	1.0	1.0	1.0	0.5	0.5	0.367427579941	1.0	0.162409250436	0.172508712838	0.005425
Pnpla7	0.999999999994	0.999999956715	1.0	0.5	0.5	0.00344198341737	0.0363764717483	0.00152141531378	0.00161602492942	-0.094875
Mamdc4	1.0	1.0	1.0	0.5	0.5	0.0461960430222	0.488221135931	0.0204194380877	0.0216892262722	0.081625
Gm996	1.0	1.0	1.0	0.5	0.5	0.0161646394091	0.170835381083	0.00714504602624	0.00758936261236	0.12385
4921530D09Rik	1.0	1.0	1.0	0.5	0.5	0.16783365906	1.0	0.0741853367951	0.0787985716804	-0.0364
Tmem141	0.999551845969	0.995840459189	1.0	0.5	0.5	0.00122034314608	0.012897150449	0.000539412462344	0.000572955969678	0.209525
Lcn5	1.0	1.0	1.0	0.5	0.5	0.0622441200394	0.657824631778	0.0275129615508	0.0292238623771	0.066525
Lcn6	1.0	1.0	1.0	0.5	0.5	0.15193353059	1.0	0.0671572091109	0.0713333980082	0.068325
5430413K10Rik	1.0	1.0	1.0	0.5	0.5	0.115711676727	1.0	0.051146532568	0.0543270932892	0.066075
Mtap7d1	0.999999702326	0.999964816624	1.0	0.5	0.5	0.00216212629539	0.0228503500929	0.00095569666011	0.00101512691092	-0.084075
Chd7	1.0	1.0	1.0	0.5	0.5	0.0268259989631	0.283509556867	0.0118575485936	0.0125949134043	0.0480191666667
Fggy	0.530380338721	0.449758006431	0.597386773278	0.5	0.329077994638	0.00016498997183	0.00174369028589	7.292837859e-05	7.74634491952e-05	-0.179145
Slc4a11	0.138382757963	0.116786514515	0.1241879111	0.124175057191	0.0884357088437	4.09731194182e-05	0.000433022865084	1.81108168684e-05	1.92370428288e-05	-0.1845
Tmem67	1.0	1.0	1.0	0.5	0.5	0.0403902789354	0.426863137454	0.0178531914448	0.0189633968997	-0.06915
Dpy19l4	1.0	1.0	1.0	0.5	0.5	0.281599925678	1.0	0.12447196495	0.132212287172	-0.038125
Sfrs18	1.01046975676e-07	9.95567711604e-08	9.95556956903e-08	9.95464398614e-08	9.75332970748e-08	3.1004288636e-10	3.27667653468e-09	1.37044238173e-10	1.45566370546e-10	0.248775
Klhl32	1.0	1.0	1.0	0.5	0.5	0.0838873168197	0.886559939522	0.0370796232769	0.0393854295052	-0.033875
Dennd4c	1.0	1.0	1.0	0.5	0.5	0.407436935387	1.0	0.180094067208	0.191293264642	-0.0034
Ralgds	0.0086446603275	0.00769494736906	0.00772470470094	0.00772425934381	0.00651863915178	3.59619689521e-06	3.80062710645e-05	1.58958029842e-06	1.68842877175e-06	-0.147475
Olfr1082	0.846108550811	0.75992810507	1.0	0.5	0.5	0.000359759903158	0.00380210894898	0.000159020006658	0.000168908708036	-0.133525
Olfr1076	1.0	1.0	1.0	0.5	0.5	0.280166002818	1.0	0.123838146615	0.131539054676	0.03725
Olfr228	0.0018009093919	0.00164250948487	0.00164385981375	0.00164385981375	0.00145398046604	9.37334360924e-07	9.90618279184e-06	4.14317757501e-07	4.40082217367e-07	-0.1942
Olfr1066	1.0	1.0	1.0	0.5	0.5	0.340649826549	1.0	0.150573027206	0.159936450922	0.014025
6330409D20Rik	1.57563961878e-10	1.57542312529e-10	1.56529160485e-10	1.56514819746e-10	1.55804953192e-10	1.21520532599e-11	1.28428515914e-10	5.37141458326e-12	5.70543742672e-12	0.66375
Frmpd1	0.999999999997	0.999999973971	1.0	0.5	0.5	0.00353491945706	0.0373586627738	0.00156249462673	0.00165965877037	0.117875
Dcaf10	0.291616581813	0.24405336604	0.279782287517	0.279758082787	0.179189181209	8.37105828025e-05	0.000884692132737	3.70015038301e-05	3.93024521799e-05	0.156025
1700003F12Rik	1.0	1.0	1.0	0.5	0.5	0.419311678205	1.0	0.185342905851	0.196868503711	-0.00385
1700007I08Rik	1.0	1.0	1.0	0.5	0.5	0.314500468547	1.0	0.139014565446	0.147659223145	-0.026075
BC057079	1.0	1.0	1.0	0.5	0.5	0.0181072538563	0.191365828499	0.00800371470948	0.00850142783588	-0.1214
Stard9	1.0	1.0	1.0	0.5	0.5	0.186887939112	1.0	0.0826076532183	0.0877446320888	0.0367125
Acnat1	1.0	1.0	1.0	0.5	0.5	0.0453164057991	0.478924723161	0.0200306234481	0.0212762330909	0.0631
Ptplad2	1.0	1.0	1.0	0.5	0.5	0.286907981709	1.0	0.126818216152	0.134704440629	-0.0206
Pax5	1.0	1.0	1.0	0.5	0.5	0.147859416085	1.0	0.065356381086	0.069420585014	0.043875
Slc35d1	1.0	1.0	1.0	0.5	0.5	0.0206051024743	0.217764247278	0.0091078063561	0.00967417771499	-0.10305
Ttc30a2	0.0285704227349	0.0248672285968	0.0251816247427	0.0251802971581	0.0201673376986	1.01068626966e-05	0.000106813996689	4.46740550907e-06	4.74521230798e-06	0.26535
Alkbh3	0.999999999573	0.999999435923	1.0	0.5	0.5	0.00296114998481	0.0312948017767	0.00130887874432	0.0013902717169	-0.06585
Mcart1	1.0	1.0	1.0	0.5	0.5	0.267825136598	1.0	0.118383273487	0.125744968812	0.04765
Setx	1.0	1.0	1.0	0.5	0.5	0.277457983792	1.0	0.122641156067	0.130267628952	0.027825
Zfp804a	0.00286717259837	0.00259832306211	0.00260170439161	0.00260170439161	0.00227202015638	1.39721602131e-06	1.47664247507e-05	6.17593286694e-07	6.55998489368e-07	-0.235075
Cep110	1.0	1.0	1.0	0.5	0.5	0.373607210866	1.0	0.165140752591	0.175410074181	0.006825
Agps	1.0	1.0	1.0	0.5	0.5	0.0315339919809	0.333265803263	0.0139385617206	0.0148053348857	0.1118
Kdm6a	1.0	1.0	1.0	0.5	0.5	0.00775345692937	0.0819421167226	0.00342716006345	0.00364027892285	0.09825
Surf1	1.0	1.0	1.0	0.5	0.5	0.341969928704	1.0	0.15115653485	0.160556244144	0.006125
Olfr1006	0.00360974785752	0.00325883620949	0.00326415751057	0.00326415751057	0.00283054860238	1.70017791218e-06	1.7968266052e-05	7.51507604217e-07	7.98240304318e-07	-0.156525
Lhx3	0.0130821623917	0.0115604580318	0.0116277961244	0.0116263102786	0.00966195417667	5.14796075599e-06	5.44060288196e-05	2.27548636329e-06	2.41698808756e-06	0.276925
C030048H21Rik	1.0	1.0	1.0	0.5	0.5	0.0633304020108	0.669304961765	0.0279931166899	0.0297338760911	0.069025
Ajap1	1.0	1.0	1.0	0.5	0.5	0.00957238471667	0.101165386345	0.00423115713569	0.00449427276671	0.123675
Epb4.1l4b	1.0	1.0	1.0	0.5	0.5	0.0502086527702	0.530628250503	0.0221930799618	0.0235731625376	0.0601
Ptpn3	1.0	1.0	1.0	0.5	0.5	0.155010620919	1.0	0.0685173354626	0.0727781041786	-0.0376604166667
Rnf186	1.0	1.0	1.0	0.5	0.5	0.384141785924	1.0	0.169797214251	0.180356099147	0.01865
Rap1gap	1.0	1.0	1.0	0.5	0.5	0.292778311589	1.0	0.129413001976	0.137460583899	-0.024125
Shroom2	1.0	1.0	1.0	0.5	0.5	0.00666475424439	0.070436203515	0.00294593492776	0.0031291286742	0.0696
Sh3gl2	1.0	1.0	1.0	0.5	0.5	0.273411488256	1.0	0.120852536098	0.128367783175	-0.03165
Dnajc25	1.0	1.0	1.0	0.5	0.5	0.284272940136	1.0	0.125653482882	0.133467278111	0.002775
5830415F09Rik	0.32919125433	0.275693282138	0.322537383776	0.322479870133	0.202285323695	9.50284532931e-05	0.00100430461956	4.20041954169e-05	4.46162374726e-05	0.16965
Cntln	1.0	1.0	1.0	0.5	0.5	0.42205977868	1.0	0.186557613083	0.198158747835	0.0073
Fthl17	1.0	1.0	1.0	0.5	0.5	0.343471565807	1.0	0.151820284034	0.161261268747	0.01075
Mllt3	1.0	1.0	1.0	0.5	0.5	0.35722802651	1.0	0.157900874043	0.167719981861	0.0235
Olfr267	8.75512255138e-07	8.5494169566e-07	8.54941401888e-07	8.54941401888e-07	8.30120393128e-07	1.68580998126e-09	1.78164191166e-08	7.45156733952e-10	7.91494503497e-10	0.28375
Sox3	1.0	1.0	1.0	0.5	0.5	0.0569274548059	0.601635656059	0.0251629049341	0.0267276668651	0.077925
Fam43b	1.0	1.0	1.0	0.5	0.5	0.00569850251208	0.0602244085758	0.00251883519942	0.00267546963574	-0.1421
Slc44a1	1.0	1.0	1.0	0.5	0.5	0.0617050147518	0.652127117906	0.0272746678286	0.0289707502964	0.1107
Zfp352	1.0	1.0	1.0	0.5	0.5	0.216773789444	1.0	0.0958177082498	0.101776157903	0.012875
Murc	1.0	1.0	1.0	0.5	0.5	0.193726714177	1.0	0.0856305083135	0.0909554642315	0.0469
Ccl27a	1.0	1.0	1.0	0.5	0.5	0.0262699031597	0.277632479372	0.0116117447739	0.0123338242088	0.0817833333333
Bfsp1	1.0	1.0	1.0	0.5	0.5	0.498697286255	1.0	0.220432697153	0.234140363011	-0.0209
LOC171266	1.0	1.0	1.0	0.5	0.5	0.288499836585	1.0	0.127521843129	0.135451822836	-0.02225
Ubr4	1.0	1.0	1.0	0.5	0.5	0.0853046832299	0.901539322896	0.0377061233787	0.0400508886824	0.031275
Bat2l	0.000907874689196	0.000836427234702	0.000836777218437	0.000836777218437	0.000750416318339	5.26757114696e-07	5.56701267191e-06	2.32835619398e-07	2.47314564272e-07	-0.12965
Uck1	0.0335573104565	0.0291249248651	0.0295574517491	0.0295574517491	0.0234542826215	1.16469354156e-05	0.000123090197054	5.14814389008e-06	5.46828258613e-06	-0.277225
4930412D23Rik	1.0	1.0	1.0	0.5	0.5	0.396042083094	1.0	0.175057348353	0.185943336086	0.007175
Tgm3	1.0	1.0	1.0	0.5	0.5	0.408830590877	1.0	0.180710086679	0.191947591448	0.011775
2310028H24Rik	1.0	1.0	1.0	0.5	0.5	0.0470307996694	0.497043230029	0.0207884147481	0.0220811478442	0.07805
Adra1d	1.0	1.0	1.0	0.5	0.5	0.0167541742292	0.177065857564	0.00740563046103	0.00786615155948	-0.17945
Gm14134	0.999743751514	0.997128655428	1.0	0.5	0.5	0.00129425278046	0.0136782616285	0.000572081779985	0.000607656837519	0.1887
Gm4979	0.999999999968	0.99999988491	1.0	0.5	0.5	0.00325811354156	0.0344332499104	0.00144014169596	0.00152969729008	-0.16335
Bach2	1.0	1.0	1.0	0.5	0.5	0.155010620919	1.0	0.0685173354626	0.0727781041786	0.070725
Atp8b4	0.998610833655	0.991053548519	1.0	0.5	0.5	0.00106284899618	0.0112326794741	0.00046979736476	0.000499011838748	-0.15055
Zfp711	0.032034717563	0.0278338827708	0.0282285655767	0.0282285655767	0.022453117374	1.11867291968e-05	0.000118226525011	4.94472490052e-06	5.25221393264e-06	-0.148675
Mdn1	0.473745347534	0.399970790591	0.510769433664	0.5	0.29398938333	0.000143701444915	0.00151870329321	6.35184869868e-05	6.74684009818e-05	0.111975
Plch2	1.0	1.0	1.0	0.5	0.5	0.184512769012	1.0	0.0815577875668	0.0866294802627	0.06215
Otud6b	0.999999998825	0.999998925554	1.0	0.5	0.5	0.00283583755338	0.029970442078	0.0012534885146	0.00133143703102	0.130325
Spnb5	0.000103275766526	9.75337739398e-05	9.75385313025e-05	9.75385313025e-05	9.08546348558e-05	8.47050076135e-08	8.95201673794e-07	3.74410565393e-08	3.97693385911e-08	0.2401
Fnd3c2	1.0	1.0	1.0	0.5	0.5	0.120039625722	1.0	0.0530595597622	0.0563590825879	-0.066
Tpx2	3.66222213444e-07	3.59177544484e-07	3.59176845687e-07	3.59143299703e-07	3.50085884149e-07	8.65771872881e-10	9.14987733976e-09	3.8268591853e-10	4.06483344082e-10	-0.334925
Ttll9	1.0	1.0	1.0	0.5	0.5	0.425113745926	1.0	0.187907518637	0.199592597625	-0.018625
Ctcfl	0.000191973569388	0.000180236754432	0.000180252998532	0.000180252998532	0.000166262924837	1.43121970713e-07	1.512579142e-06	6.32623495169e-08	6.71963355352e-08	-0.2369
Pmepa1	1.0	1.0	1.0	0.5	0.5	0.330732154491	1.0	0.146189247183	0.155280064372	0.06475
Akap2	1.0	0.999999999993	1.0	0.5	0.5	0.00506039988374	0.0534806450482	0.00223678296592	0.00237587790914	-0.0988625
Cd44	1.0	0.999999999993	1.0	0.5	0.5	0.00506039988374	0.0534806450482	0.00223678296592	0.00237587790914	-0.17605
Ubxn10	1.0	1.0	1.0	0.5	0.5	0.0208312983731	0.220154790092	0.00920778879725	0.00978037759082	-0.1062
Bub1	1.0	0.999999999626	1.0	0.5	0.5	0.00432261056491	0.0456833464972	0.0019106675168	0.00202948288415	0.133475
Nphp1	1.0	1.0	1.0	0.5	0.5	0.416414337676	1.0	0.184062231974	0.195508190788	-0.0083
Klhdc7a	1.0	1.0	1.0	0.5	0.5	0.0113176426674	0.119610079082	0.00500259088502	0.00531367832877	-0.14605
Fmnl2	1.0	1.0	1.0	0.5	0.5	0.0302624934864	0.319828019446	0.0133765377227	0.0142083612761	-0.1026
Scn1a	4.622123292e-06	4.46610528071e-06	4.46611572404e-06	4.46590402969e-06	4.2947144683e-06	6.25051693003e-09	6.60583521031e-08	2.76283497718e-09	2.93464260453e-09	0.204725
2310003L22Rik	0.0279073397081	0.0243130456995	0.024613471609	0.0246090136032	0.0197301858055	9.91575974032e-06	0.000104794332313	4.38293474644e-06	4.65548870853e-06	-0.2341
1700001O22Rik	1.0	1.0	1.0	0.5	0.5	0.449575038065	1.0	0.198719826526	0.211077271753	0.017075
Tubb1	1.0	1.0	1.0	0.5	0.5	0.051135653982	0.540425227799	0.0226028302913	0.0240083933003	0.093225
Oip5	7.77247532125e-05	7.35777345169e-05	7.35804405958e-05	7.35662008279e-05	6.88172382388e-05	6.62611297093e-08	7.00278246758e-07	2.92885482653e-08	3.11098644234e-08	-0.20095
Rtf1	1.0	1.0	1.0	0.5	0.5	0.0903758194879	0.955133434911	0.039947652005	0.0424318073621	0.038175
Etl4	1.0	1.0	1.0	0.5	0.5	0.0142608632706	0.150715394866	0.00630354453716	0.00669553212953	-0.074125
Fbn1	0.00166547673207	0.00152103792681	0.00152219582048	0.00152219582048	0.00134874535134	8.74953300888e-07	9.24691091488e-06	3.86744266139e-07	4.10794061116e-07	-0.1531125
Duox1	1.0	1.0	1.0	0.5	0.5	0.185751839088	1.0	0.0821054776515	0.0872112286009	0.042375
Duox2	0.00611715250147	0.0054753755832	0.00549041962273	0.00548929551572	0.00468724517006	2.66548135031e-06	2.81700389799e-05	1.17818817037e-06	1.25145411488e-06	-0.181125
Zfp442	1.0	1.0	1.0	0.5	0.5	0.00609292619149	0.0643928603348	0.00269317718577	0.00286065312484	-0.153575
Zfp345	1.0	1.0	1.0	0.5	0.5	0.00728708451002	0.0770132774228	0.00322101550821	0.00342131521365	-0.097925
Neb	0.811433810716	0.721101422757	1.0	0.5	0.5	0.000325383745283	0.00343880582281	0.000143825159189	0.000152768964938	-0.25625
Rif1	1.0	1.0	1.0	0.5	0.5	0.48447967174	1.0	0.214148269303	0.227465136345	0.014325
Secisbp2l	1.0	1.0	1.0	0.5	0.5	0.333681861028	1.0	0.147493067728	0.156664963345	0.013675
Gm355	6.15151334538e-07	6.01965901792e-07	6.01966922436e-07	6.01966922436e-07	5.8517518389e-07	1.31018248683e-09	1.38466141287e-08	5.79122981608e-10	6.15135898136e-10	0.3458
Cerkl	1.0	1.0	1.0	0.5	0.5	0.330732154491	1.0	0.146189247183	0.155280064372	0.025675
Hipk3	1.0	1.0	1.0	0.5	0.5	0.0449035873494	0.474561866967	0.0198481506599	0.0210824131839	0.045
Bcorl1	1.0	1.0	1.0	0.5	0.5	0.0147451714633	0.155833787708	0.0065176170098	0.00692291675578	0.065125
Tmem87a	1.0	1.0	1.0	0.5	0.5	0.25300049964	1.0	0.111830531374	0.11878474269	0.027225
4932414N04Rik	1.0	1.0	1.0	0.5	0.5	0.41349267658	1.0	0.182770807991	0.194136459262	0.000799999999999
Myh7b	1.0	1.0	1.0	0.5	0.5	0.41784359904	1.0	0.184693989848	0.196179234693	0.019825
Gpd2	1.0	1.0	1.0	0.5	0.5	0.408830590877	1.0	0.180710086679	0.191947591448	-0.021525
Srxn1	1.0	1.0	1.0	0.5	0.5	0.0606357576561	0.640826714675	0.0268020379747	0.0284687298295	-0.111625
Ppig	0.0335704563159	0.0291318055456	0.0295645388524	0.0295645388524	0.0234620827266	1.16469354156e-05	0.000123090197054	5.14814389008e-06	5.46828258613e-06	0.1825
Ralgps1	0.999999998359	0.999998680632	1.0	0.5	0.5	0.00279408086964	0.0295291381429	0.00123503134894	0.00131183210162	-0.125425
Frmd5	1.0	1.0	1.0	0.5	0.5	0.117474046278	1.0	0.0519255299361	0.0551545328157	0.057425
Ldlrad3	1.0	1.0	1.0	0.5	0.5	0.298787272505	1.0	0.13206906508	0.140281814992	-0.0625
Itga8	0.0751367381394	0.0641200964033	0.0662680003252	0.0662618725207	0.0499943481184	2.35414087354e-05	0.0002487964891	1.04057037513e-05	1.10527852046e-05	-0.261275
Gm13547	1.0	1.0	1.0	0.5	0.5	0.0579834803366	0.612796221996	0.0256296862109	0.0272234750597	0.054925
Kynu	1.0	1.0	1.0	0.5	0.5	0.155010620919	1.0	0.0685173354626	0.0727781041786	0.035975
Stard7	1.0	1.0	1.0	0.5	0.5	0.127259307888	1.0	0.0562507822859	0.0597487521324	0.025725
Lgr4	1.0	1.0	1.0	0.5	0.5	0.485861357145	1.0	0.214758997793	0.228113843148	0.00615
Fam23a	1.0	1.0	1.0	0.5	0.5	0.254377216288	1.0	0.112439063588	0.119431116641	0.0356
Fam83c	1.0	1.0	1.0	0.5	0.5	0.147859416085	1.0	0.065356381086	0.069420585014	-0.068625
1700072E05Rik	1.0	1.0	1.0	0.5	0.5	0.0231934147072	0.245118727356	0.0102518844618	0.0108894006218	0.06795
Patl2	1.0	0.999999999999	1.0	0.5	0.5	0.00541184158075	0.0571948433497	0.00239212618374	0.00254088118625	0.1118
Hisppd2a	3.53912892326e-08	3.49957833823e-08	3.49968330801e-08	3.49968330801e-08	3.4393830676e-08	1.44458574637e-10	1.52670499009e-09	6.38531512239e-11	6.78238764033e-11	-0.359375
Mtap1a	1.0	1.0	1.0	0.5	0.5	0.00899437836863	0.0950567480859	0.00397566848198	0.00422289648317	0.099725
Catsper2	2.7344735372e-05	2.60886021939e-05	2.60889421581e-05	2.60889421581e-05	2.47137965343e-05	2.72361642231e-08	2.87844372927e-07	1.20388486268e-08	1.27874876283e-08	-0.381125
Gm14391	1.0	1.0	1.0	0.5	0.5	0.401654983439	1.0	0.177538345936	0.188578615163	-0.008875
Tgm7	1.0	1.0	1.0	0.5	0.5	0.0644650037356	0.681295957242	0.0284946299832	0.0302665761218	0.08195
Lrp2	1.0	1.0	1.0	0.5	0.5	0.0285062571205	0.301267301744	0.0126002513268	0.0133838013044	-0.051825
